"date","conf","status1","s1"
"2021-11-05","","Normal value",-0.692485
"2021-11-08","","Normal value",-0.703943
"2021-11-09","","Normal value",-0.705363
"2021-11-10","","Normal value",-0.66714
"2021-11-11","","Normal value",-0.634621
"2021-11-12","","Normal value",-0.672946
"2021-11-15","","Normal value",-0.658736
"2021-11-16","","Normal value",-0.66708
"2021-11-17","","Normal value",-0.666893
"2021-11-18","","Normal value",-0.66797
"2021-11-19","","Normal value",-0.730164
"2021-11-22","","Normal value",-0.71864
"2021-11-23","","Normal value",-0.660085
"2021-11-24","","Normal value",-0.683356
"2021-11-25","","Normal value",-0.659309
"2021-11-26","","Normal value",-0.723001
"2021-11-29","","Normal value",-0.702311
"2021-11-30","","Normal value",-0.729993
"2021-12-01","","Normal value",-0.648833
"2021-12-02","","Normal value",-0.691579
"2021-12-03","","Normal value",-0.67698
"2021-12-06","","Normal value",-0.709308
"2021-12-07","","Normal value",-0.671571
"2021-12-08","","Normal value",-0.627385
"2021-12-09","","Normal value",-0.679493
"2021-12-10","","Normal value",-0.675031
"2021-12-13","","Normal value",-0.684507
"2021-12-15","","Normal value",-0.673378
"2021-12-16","","Normal value",-0.679083
"2021-12-17","","Normal value",-0.705494
"2021-12-20","","Normal value",-0.712101
"2021-12-21","","Normal value",-0.677341
"2021-12-22","","Normal value",-0.636349
"2021-12-23","","Normal value",-0.620224
"2021-12-24","","Normal value",-0.620783
"2021-12-27","","Normal value",-0.611587
"2021-12-28","","Normal value",-0.607872
"2021-12-29","","Normal value",-0.591327
"2021-12-30","","Normal value",-0.574869
"2021-12-31","","Normal value",-0.575731
"2022-01-03","","Normal value",-0.549393
"2022-01-04","","Normal value",-0.561883
"2022-01-05","","Normal value",-0.540898
"2022-01-06","","Normal value",-0.51168
"2022-01-07","","Normal value",-0.497328
"2022-01-10","","Normal value",-0.476361
"2022-01-11","","Normal value",-0.469585
"2022-01-12","","Normal value",-0.497743
"2022-01-13","","Normal value",-0.488645
"2022-01-14","","Normal value",-0.479237
"2022-01-17","","Normal value",-0.436433
"2022-01-18","","Normal value",-0.436822
"2022-01-19","","Normal value",-0.424051
"2022-01-20","","Normal value",-0.43683
"2022-01-21","","Normal value",-0.500242
"2022-01-24","","Normal value",-0.533871
"2022-01-25","","Normal value",-0.537683
"2022-01-26","","Normal value",-0.496955
"2022-01-27","","Normal value",-0.459689
"2022-01-28","","Normal value",-0.440845
"2022-01-31","","Normal value",-0.364711
"2022-02-01","","Normal value",-0.345226
"2022-02-02","","Normal value",-0.314053
"2022-02-03","","Normal value",-0.143887
"2022-02-04","","Normal value",0.044753
"2022-02-07","","Normal value",0.065501
"2022-02-08","","Normal value",0.058422
"2022-02-09","","Normal value",-0.024448
"2022-02-10","","Normal value",0.023036
"2022-02-11","","Normal value",0.042315
"2022-02-14","","Normal value",-0.020641
"2022-02-15","","Normal value",0.022678
"2022-02-16","","Normal value",-0.041497
"2022-02-17","","Normal value",-0.089317
"2022-02-18","","Normal value",-0.160614
"2022-02-21","","Normal value",-0.161908
"2022-02-22","","Normal value",-0.034991
"2022-02-23","","Normal value",0.000867
"2022-02-24","","Normal value",-0.097386
"2022-02-25","","Normal value",-0.073025
"2022-02-28","","Normal value",-0.213126
"2022-03-01","","Normal value",-0.483649
"2022-03-02","","Normal value",-0.425032
"2022-03-03","","Normal value",-0.324717
"2022-03-04","","Normal value",-0.54759
"2022-03-07","","Normal value",-0.483612
"2022-03-08","","Normal value",-0.364353
"2022-03-09","","Normal value",-0.236359
"2022-03-10","","Normal value",-0.069498
"2022-03-11","","Normal value",-0.017469
"2022-03-14","","Normal value",0.037075
"2022-03-15","","Normal value",-0.036215
"2022-03-16","","Normal value",0.016813
"2022-03-17","","Normal value",0.08283
"2022-03-18","","Normal value",0.055331
"2022-03-21","","Normal value",0.106385
"2022-03-22","","Normal value",0.26259
"2022-03-23","","Normal value",0.237977
"2022-03-24","","Normal value",0.319076
"2022-03-25","","Normal value",0.424766
"2022-03-28","","Normal value",0.514973
"2022-03-29","","Normal value",0.556505
"2022-03-30","","Normal value",0.737753
"2022-03-31","","Normal value",0.582995
"2022-04-01","","Normal value",0.59705
"2022-04-04","","Normal value",0.499746
"2022-04-05","","Normal value",0.56308
"2022-04-06","","Normal value",0.644856
"2022-04-07","","Normal value",0.681528
"2022-04-08","","Normal value",0.716328
"2022-04-11","","Normal value",0.863531
"2022-04-12","","Normal value",0.798386
"2022-04-13","","Normal value",0.750809
"2022-04-14","","Normal value",0.738407
"2022-04-19","","Normal value",0.82171
"2022-04-20","","Normal value",0.762016
"2022-04-21","","Normal value",0.875634
"2022-04-22","","Normal value",1.023821
"2022-04-25","","Normal value",0.860208
"2022-04-26","","Normal value",0.831472
"2022-04-27","","Normal value",0.749742
"2022-04-28","","Normal value",0.890276
"2022-04-29","","Normal value",0.944952
"2022-05-02","","Normal value",0.935019
"2022-05-03","","Normal value",0.918321
"2022-05-04","","Normal value",1.030584
"2022-05-05","","Normal value",1.001703
"2022-05-06","","Normal value",1.117577
"2022-05-09","","Normal value",1.00443
"2022-05-10","","Normal value",0.876881
"2022-05-11","","Normal value",0.849457
"2022-05-12","","Normal value",0.610381
"2022-05-13","","Normal value",0.73106
"2022-05-16","","Normal value",0.711854
"2022-05-17","","Normal value",0.962762
"2022-05-18","","Normal value",1.052891
"2022-05-19","","Normal value",0.928974
"2022-05-20","","Normal value",0.885119
"2022-05-23","","Normal value",0.89986
"2022-05-24","","Normal value",0.949027
"2022-05-25","","Normal value",0.824226
"2022-05-26","","Normal value",0.719961
"2022-05-27","","Normal value",0.726548
"2022-05-30","","Normal value",0.961478
"2022-05-31","","Normal value",1.099386
"2022-06-01","","Normal value",1.010836
"2022-06-02","","Normal value",1.259261
"2022-06-03","","Normal value",1.305285
"2022-06-06","","Normal value",1.330668
"2022-06-07","","Normal value",1.317103
"2022-06-08","","Normal value",1.445686
"2022-06-09","","Normal value",1.574512
"2022-06-10","","Normal value",1.656961
"2022-06-13","","Normal value",1.793635
"2022-06-14","","Normal value",1.888412
"2022-06-15","","Normal value",1.844511
"2022-06-16","","Normal value",1.966385
"2022-06-17","","Normal value",1.822238
"2022-06-20","","Normal value",1.807264
"2022-06-21","","Normal value",1.834321
"2022-06-22","","Normal value",1.675896
"2022-06-23","","Normal value",1.34007
"2022-06-24","","Normal value",1.40763
"2022-06-27","","Normal value",1.452832
"2022-06-28","","Normal value",1.559636
"2022-06-29","","Normal value",1.467191
"2022-06-30","","Normal value",1.070429
"2022-07-01","","Normal value",0.860484
"2022-07-04","","Normal value",1.024292
"2022-07-05","","Normal value",0.779976
"2022-07-06","","Normal value",0.693175
"2022-07-07","","Normal value",0.88753
"2022-07-08","","Normal value",0.860734
"2022-07-11","","Normal value",0.70973
"2022-07-12","","Normal value",0.621786
"2022-07-13","","Normal value",0.707594
"2022-07-14","","Normal value",0.798909
"2022-07-15","","Normal value",0.771433
"2022-07-18","","Normal value",0.896019
"2022-07-19","","Normal value",0.973307
"2022-07-20","","Normal value",0.995103
"2022-07-21","","Normal value",1.021539
"2022-07-22","","Normal value",0.741588
"2022-07-25","","Normal value",0.741817
"2022-07-26","","Normal value",0.568811
"2022-07-27","","Normal value",0.603072
"2022-07-28","","Normal value",0.383414
"2022-07-29","","Normal value",0.438509
"2022-08-01","","Normal value",0.3557
"2022-08-02","","Normal value",0.331324
"2022-08-03","","Normal value",0.500871
"2022-08-04","","Normal value",0.423651
"2022-08-05","","Normal value",0.608279
"2022-08-08","","Normal value",0.548828
"2022-08-09","","Normal value",0.645254
"2022-08-10","","Normal value",0.557227
"2022-08-11","","Normal value",0.587739
"2022-08-12","","Normal value",0.624216
"2022-08-15","","Normal value",0.652039
"2022-08-16","","Normal value",0.667651
"2022-08-17","","Normal value",0.854554
"2022-08-18","","Normal value",0.884592
"2022-08-19","","Normal value",0.900532
"2022-08-22","","Normal value",1.065086
"2022-08-23","","Normal value",1.115518
"2022-08-24","","Normal value",1.141583
"2022-08-25","","Normal value",1.001068
"2022-08-26","","Normal value",1.161064
"2022-08-29","","Normal value",1.324314
"2022-08-30","","Normal value",1.411523
"2022-08-31","","Normal value",1.527503
"2022-09-01","","Normal value",1.520152
"2022-09-02","","Normal value",1.393695
"2022-09-05","","Normal value",1.469132
"2022-09-06","","Normal value",1.407641
"2022-09-07","","Normal value",1.253116
"2022-09-08","","Normal value",1.321532
"2022-09-09","","Normal value",1.491348
"2022-09-12","","Normal value",1.444737
"2022-09-13","","Normal value",1.579894
"2022-09-14","","Normal value",1.600888
"2022-09-15","","Normal value",1.657413
"2022-09-16","","Normal value",1.737095
"2022-09-19","","Normal value",1.59559
"2022-09-20","","Normal value",1.779367
"2022-09-21","","Normal value",1.763159
"2022-09-22","","Normal value",1.882037
"2022-09-23","","Normal value",2.001282
"2022-09-26","","Normal value",2.072694
"2022-09-27","","Normal value",2.085335
"2022-09-28","","Normal value",1.981164
"2022-09-29","","Normal value",2.042978
"2022-09-30","","Normal value",1.83907
"2022-10-03","","Normal value",1.674433
"2022-10-04","","Normal value",1.543895
"2022-10-05","","Normal value",1.615403
"2022-10-06","","Normal value",1.751735
"2022-10-07","","Normal value",1.893
"2022-10-10","","Normal value",1.842053
"2022-10-11","","Normal value",1.967731
"2022-10-12","","Normal value",1.899819
"2022-10-13","","Normal value",1.962524
"2022-10-14","","Normal value",1.833728
"2022-10-17","","Normal value",1.781474
"2022-10-18","","Normal value",1.905347
"2022-10-19","","Normal value",2.129956
"2022-10-20","","Normal value",2.185444
"2022-10-21","","Normal value",2.135386
"2022-10-24","","Normal value",2.008211
"2022-10-25","","Normal value",1.923075
"2022-10-26","","Normal value",1.836823
"2022-10-27","","Normal value",1.659763
"2022-10-28","","Normal value",1.680703
"2022-10-31","","Normal value",1.773315
"2022-11-01","","Normal value",1.694091
"2022-11-02","","Normal value",1.709183
"2022-11-03","","Normal value",1.857766
"2022-11-04","","Normal value",1.875717
"2022-11-07","","Normal value",1.958092
"2022-11-08","","Normal value",2.000151
"2022-11-09","","Normal value",2.000151
"2022-11-10","","Normal value",1.817052
"2022-11-11","","Normal value",1.868291
"2022-11-14","","Normal value",1.806263
"2022-11-15","","Normal value",1.859146
"2022-11-16","","Normal value",1.873598
"2022-11-17","","Normal value",1.820683
"2022-11-18","","Normal value",1.804586
"2022-11-21","","Normal value",1.802327
"2022-11-22","","Normal value",1.883146
"2022-11-23","","Normal value",1.926758
"2022-11-24","","Normal value",1.820183
"2022-11-25","","Normal value",1.86805
"2022-11-28","","Normal value",1.881807
"2022-11-29","","Normal value",1.847626
"2022-11-30","","Normal value",1.912636
"2022-12-01","","Normal value",1.716873
"2022-12-02","","Normal value",1.784185
"2022-12-05","","Normal value",1.814031
"2022-12-06","","Normal value",1.736607
"2022-12-07","","Normal value",1.686383
"2022-12-08","","Normal value",1.689929
"2022-12-09","","Normal value",1.783992
"2022-12-12","","Normal value",1.815224
"2022-12-13","","Normal value",1.752611
"2022-12-14","","Normal value",1.807579
"2022-12-15","","Normal value",1.823193
"2022-12-16","","Normal value",2.214754
"2022-12-19","","Normal value",2.181468
"2022-12-20","","Normal value",2.312903
"2022-12-21","","Normal value",2.30382
"2022-12-22","","Normal value",2.38399
"2022-12-23","","Normal value",2.467811
"2022-12-27","","Normal value",2.478286
"2022-12-28","","Normal value",2.465081
"2022-12-29","","Normal value",2.428571
"2022-12-30","","Normal value",2.478943
"2023-01-02","","Normal value",2.446952
"2023-01-03","","Normal value",2.320959
"2023-01-04","","Normal value",2.154614
"2023-01-05","","Normal value",2.252103
"2023-01-06","","Normal value",2.170547
"2023-01-09","","Normal value",2.146554
"2023-01-10","","Normal value",2.216628
"2023-01-11","","Normal value",2.131356
"2023-01-12","","Normal value",2.093221
"2023-01-13","","Normal value",2.060119
"2023-01-16","","Normal value",2.061629
"2023-01-17","","Normal value",2.039255
"2023-01-18","","Normal value",1.945451
"2023-01-19","","Normal value",1.950119
"2023-01-20","","Normal value",2.023619
"2023-01-23","","Normal value",2.065691
"2023-01-24","","Normal value",2.114349
"2023-01-25","","Normal value",1.98205
"2023-01-26","","Normal value",2.075695
"2023-01-27","","Normal value",2.120442
"2023-01-30","","Normal value",2.213051
"2023-01-31","","Normal value",2.145762
"2023-02-01","","Normal value",2.186125
"2023-02-02","","Normal value",2.043918
"2023-02-03","","Normal value",2.049272
"2023-02-06","","Normal value",2.120038
"2023-02-07","","Normal value",2.212112
"2023-02-08","","Normal value",2.253413
"2023-02-09","","Normal value",2.162234
"2023-02-10","","Normal value",2.217672
"2023-02-13","","Normal value",2.258624
"2023-02-14","","Normal value",2.336416
"2023-02-15","","Normal value",2.364176
"2023-02-16","","Normal value",2.447989
"2023-02-17","","Normal value",2.367232
"2023-02-20","","Normal value",2.339427
"2023-02-21","","Normal value",2.551935
"2023-02-22","","Normal value",2.479086
"2023-02-23","","Normal value",2.419994
"2023-02-24","","Normal value",2.580853
"2023-02-27","","Normal value",2.576131
"2023-02-28","","Normal value",2.766859
"2023-03-01","","Normal value",2.766176
"2023-03-02","","Normal value",2.720491
"2023-03-03","","Normal value",2.726296
"2023-03-06","","Normal value",2.887263
"2023-03-07","","Normal value",2.731478
"2023-03-08","","Normal value",2.791318
"2023-03-09","","Normal value",2.759131
"2023-03-10","","Normal value",2.477255
"2023-03-13","","Normal value",2.197924
"2023-03-14","","Normal value",2.509555
"2023-03-15","","Normal value",2.147838
"2023-03-16","","Normal value",2.173582
"2023-03-17","","Normal value",2.074609
"2023-03-20","","Normal value",1.925149
"2023-03-21","","Normal value",2.14233
"2023-03-22","","Normal value",2.318038
"2023-03-23","","Normal value",2.099102
"2023-03-24","","Normal value",1.860736
"2023-03-27","","Normal value",2.083998
"2023-03-28","","Normal value",2.11376
"2023-03-29","","Normal value",2.197419
"2023-03-30","","Normal value",2.30324
"2023-03-31","","Normal value",2.251933
"2023-04-03","","Normal value",2.2185
"2023-04-04","","Normal value",2.229981
"2023-04-05","","Normal value",2.078915
"2023-04-06","","Normal value",2.022066
"2023-04-11","","Normal value",2.200259
"2023-04-12","","Normal value",2.28711
"2023-04-13","","Normal value",2.261503
"2023-04-14","","Normal value",2.34418
"2023-04-17","","Normal value",2.359214
"2023-04-18","","Normal value",2.306726
"2023-04-19","","Normal value",2.403506
"2023-04-20","","Normal value",2.336138
"2023-04-21","","Normal value",2.357089
"2023-04-24","","Normal value",2.375174
"2023-04-25","","Normal value",2.275932
"2023-04-26","","Normal value",2.160699
"2023-04-27","","Normal value",2.292831
"2023-04-28","","Normal value",2.196347
"2023-05-02","","Normal value",2.169587
"2023-05-03","","Normal value",1.982839
"2023-05-04","","Normal value",2.006617
"2023-05-05","","Normal value",1.958762
"2023-05-08","","Normal value",2.023381
"2023-05-09","","Normal value",2.038449
"2023-05-10","","Normal value",1.955759
"2023-05-11","","Normal value",1.871676
"2023-05-12","","Normal value",1.9332
"2023-05-15","","Normal value",1.981466
"2023-05-16","","Normal value",2.001098
"2023-05-17","","Normal value",2.049629
"2023-05-18","","Normal value",2.130555
"2023-05-19","","Normal value",2.258759
"2023-05-22","","Normal value",2.287903
"2023-05-23","","Normal value",2.407123
"2023-05-24","","Normal value",2.250054
"2023-05-25","","Normal value",2.293317
"2023-05-26","","Normal value",2.378578
"2023-05-29","","Normal value",2.353248
"2023-05-30","","Normal value",2.237891
"2023-05-31","","Normal value",2.024088
"2023-06-01","","Normal value",2.018343
"2023-06-02","","Normal value",2.071933
"2023-06-05","","Normal value",2.217331
"2023-06-06","","Normal value",2.112452
"2023-06-07","","Normal value",2.209352
"2023-06-08","","Normal value",2.211987
"2023-06-09","","Normal value",2.214214
"2023-06-12","","Normal value",2.2025
